interaction_id,user_id,product_id,action,timestamp
1249,12,137,view,2025-01-03T15:44:15
1250,48,55,search,2025-01-09T10:42:59
1251,41,117,view,2025-01-06T11:12:43
1252,37,52,wishlist,2025-01-11T14:54:29
1253,29,21,add_to_cart,2025-01-15T19:14:49
1254,1,38,view,2025-01-08T12:54:37
1255,10,150,view,2025-01-05T18:33:17
1256,5,74,wishlist,2025-01-12T09:57:59
1257,23,61,view,2025-01-07T15:52:11
1258,20,134,add_to_cart,2025-01-17T12:49:42
1259,2,68,view,2025-01-04T13:57:09
1260,29,49,view,2025-01-03T17:23:21
1261,12,132,search,2025-01-14T16:21:13
1262,45,135,view,2025-01-10T08:38:01
1263,7,148,wishlist,2025-01-03T20:21:59
1264,48,35,view,2025-01-06T21:34:14
1265,1,119,view,2025-01-02T17:44:28
1266,20,146,view,2025-01-09T20:33:33
1267,33,55,add_to_cart,2025-01-14T11:29:27
1268,41,82,view,2025-01-08T11:43:06
1269,5,103,view,2025-01-07T18:22:59
1270,14,114,search,2025-01-05T21:40:58
1271,37,58,view,2025-01-02T15:57:41
1272,29,30,wishlist,2025-01-11T12:39:27
1273,10,136,view,2025-01-04T18:38:55
1274,32,121,wishlist,2025-01-13T19:31:34
1275,23,75,add_to_cart,2025-01-15T08:11:40
1276,7,57,view,2025-01-06T17:12:41
1277,12,118,view,2025-01-02T09:24:31
1278,48,63,add_to_cart,2025-01-17T16:29:59
1279,1,37,view,2025-01-07T20:32:14
1280,20,104,view,2025-01-05T13:21:44
1281,33,143,search,2025-01-10T15:18:56
1282,2,98,wishlist,2025-01-12T10:29:22
1283,14,124,view,2025-01-06T11:33:55
1284,41,30,add_to_cart,2025-01-15T09:27:40
1285,5,60,view,2025-01-04T12:33:17
1286,29,86,view,2025-01-07T08:51:57
1287,12,91,wishlist,2025-01-11T19:31:33
1288,48,118,search,2025-01-08T21:10:02
1289,7,150,view,2025-01-03T14:33:28
1290,20,35,view,2025-01-02T18:32:54
1291,32,111,view,2025-01-09T11:21:43
1292,37,83,wishlist,2025-01-13T14:39:41
1293,1,12,view,2025-01-04T17:44:51
1294,33,95,add_to_cart,2025-01-16T11:51:55
1295,25,57,view,2025-01-07T19:31:14
1296,29,140,view,2025-01-03T20:21:37
1297,12,102,view,2025-01-04T21:21:57
1298,48,53,wishlist,2025-01-11T16:50:25
1299,5,149,view,2025-01-02T11:52:59
1300,20,70,search,2025-01-12T09:38:33
1301,14,127,view,2025-01-06T16:41:18
1302,37,26,add_to_cart,2025-01-15T21:25:51
1303,41,59,view,2025-01-09T14:49:31
1304,2,112,view,2025-01-08T13:33:04
1305,29,117,search,2025-01-10T11:42:42
1306,7,39,wishlist,2025-01-11T12:57:27
1307,23,132,view,2025-01-05T10:31:52
1308,12,138,add_to_cart,2025-01-17T18:51:14
1309,48,76,view,2025-01-06T15:32:11
1310,5,119,view,2025-01-09T14:19:07
1311,20,65,wishlist,2025-01-13T09:45:19
1312,33,81,view,2025-01-03T17:38:11
1313,41,130,search,2025-01-08T21:45:26
1314,25,58,wishlist,2025-01-12T16:14:59
1315,7,122,add_to_cart,2025-01-15T18:17:48
1316,29,43,view,2025-01-02T10:22:41
1317,37,71,view,2025-01-04T15:14:33
1318,14,24,add_to_cart,2025-01-17T10:39:51
1319,20,112,view,2025-01-05T12:25:44
1320,33,140,view,2025-01-02T13:31:47
1321,12,93,search,2025-01-11T19:48:12
1322,48,147,view,2025-01-03T16:32:18
1323,5,137,wishlist,2025-01-10T20:13:51
1324,41,90,add_to_cart,2025-01-16T15:43:18
1325,29,121,view,2025-01-08T18:34:44
1326,7,63,view,2025-01-06T09:51:55
1327,23,59,wishlist,2025-01-13T09:25:57
1328,12,30,view,2025-01-04T17:21:44
1329,37,119,view,2025-01-07T20:51:31
1330,14,102,search,2025-01-09T22:19:41
1331,20,148,view,2025-01-06T11:39:51
1332,33,110,add_to_cart,2025-01-15T15:41:00
1333,48,82,view,2025-01-05T08:42:57
1334,5,150,view,2025-01-03T20:56:40
1335,29,68,wishlist,2025-01-12T11:28:47
1336,12,126,add_to_cart,2025-01-16T14:18:42
1337,37,30,view,2025-01-03T18:23:55
1338,41,52,search,2025-01-14T21:41:21
1339,7,115,view,2025-01-05T11:59:10
1340,25,94,view,2025-01-09T15:42:18
1341,29,147,add_to_cart,2025-01-17T17:29:41
1342,12,68,wishlist,2025-01-11T20:25:32
1343,48,136,view,2025-01-08T09:31:51
1344,1,83,view,2025-01-06T18:57:30
1345,20,41,view,2025-01-04T20:24:55
1346,33,147,search,2025-01-13T08:43:21
1347,7,50,view,2025-01-02T12:40:29
1348,29,112,wishlist,2025-01-10T18:22:14
1349,12,145,view,2025-01-07T10:39:03
1350,41,133,add_to_cart,2025-01-15T16:52:57
1351,20,119,view,2025-01-12T14:51:39
1352,14,83,wishlist,2025-01-09T21:44:52
1353,7,49,view,2025-01-05T18:52:11
1354,25,66,search,2025-01-03T16:43:55
1355,33,137,add_to_cart,2025-01-15T12:14:33
1356,12,100,view,2025-01-04T09:58:17
1357,48,63,view,2025-01-06T13:47:40
1358,5,35,search,2025-01-12T12:22:19
1359,29,114,view,2025-01-09T14:49:21
1360,41,143,wishlist,2025-01-10T20:40:58
1361,8,72,view,2025-01-02T18:10:11
1362,45,119,add_to_cart,2025-01-16T14:41:23
1363,10,147,view,2025-01-06T19:33:48
1364,2,58,view,2025-01-03T17:52:57
1365,46,112,search,2025-01-08T10:55:14
1366,37,62,wishlist,2025-01-11T19:31:41
1367,1,130,view,2025-01-05T16:48:56
1368,23,91,view,2025-01-07T08:27:41
1369,20,45,add_to_cart,2025-01-14T18:41:29
1370,12,139,view,2025-01-02T15:23:50
1371,33,101,search,2025-01-13T20:39:58
1372,48,52,wishlist,2025-01-10T15:50:21
1373,14,109,view,2025-01-04T18:57:19
1374,41,74,view,2025-01-03T12:12:40
1375,8,150,add_to_cart,2025-01-16T09:33:22
1376,29,27,view,2025-01-07T19:25:11
1377,37,142,wishlist,2025-01-12T18:25:34
1378,2,44,view,2025-01-05T11:29:03
1379,10,63,search,2025-01-09T13:11:44
1380,20,33,view,2025-01-02T08:53:18
1381,25,80,view,2025-01-04T19:58:55
1382,33,147,view,2025-01-06T17:41:36
1383,12,61,add_to_cart,2025-01-14T16:37:11
1384,41,94,view,2025-01-08T11:52:36
1385,29,137,wishlist,2025-01-10T21:20:41
1386,14,71,view,2025-01-07T10:17:29
1387,48,132,search,2025-01-11T09:19:18
1388,5,29,view,2025-01-03T13:57:11
1389,32,48,add_to_cart,2025-01-16T18:22:54
1390,7,97,view,2025-01-05T14:19:44
1391,20,140,view,2025-01-04T10:32:16
1392,23,58,search,2025-01-14T18:18:11
1393,14,143,wishlist,2025-01-09T16:51:24
1394,10,52,view,2025-01-02T17:44:39
1395,41,30,view,2025-01-07T20:31:33
1396,12,134,search,2025-01-03T21:22:51
1397,29,118,add_to_cart,2025-01-17T11:43:40
1398,1,57,view,2025-01-06T15:32:57
1399,33,120,view,2025-01-02T18:14:22
1400,37,75,wishlist,2025-01-11T20:48:33
1401,25,98,view,2025-01-05T11:33:34
1402,20,57,add_to_cart,2025-01-14T15:29:11
1403,48,122,view,2025-01-06T12:28:37
1404,14,32,view,2025-01-08T10:29:44
1405,29,43,view,2025-01-03T21:22:31
1406,12,48,wishlist,2025-01-11T09:47:22
1407,2,127,search,2025-01-10T17:49:59
1408,33,88,view,2025-01-04T18:32:52
1409,7,120,add_to_cart,2025-01-16T20:48:33
1410,41,86,view,2025-01-02T12:56:25
1411,10,119,wishlist,2025-01-09T18:31:10
1412,37,84,view,2025-01-06T19:47:34
1413,25,56,search,2025-01-13T12:49:27
1414,20,102,view,2025-01-03T22:55:41
1415,29,35,view,2025-01-07T17:55:12
1416,48,101,add_to_cart,2025-01-15T14:57:14
1417,14,142,view,2025-01-05T08:53:19
1418,5,117,view,2025-01-08T11:28:32
1419,33,49,search,2025-01-10T19:43:01
1420,12,73,view,2025-01-04T09:52:41
1421,37,90,add_to_cart,2025-01-17T10:39:58
1422,41,141,view,2025-01-05T13:11:17
1423,20,78,wishlist,2025-01-11T12:28:22
1424,29,97,view,2025-01-09T16:31:33
1425,48,126,view,2025-01-04T15:21:51
1426,14,84,search,2025-01-03T17:18:19
1427,12,66,wishlist,2025-01-12T10:53:28
1428,33,125,view,2025-01-06T20:48:11
1429,41,117,add_to_cart,2025-01-16T18:51:47
1430,20,31,view,2025-01-05T09:48:51
1431,5,141,view,2025-01-03T13:19:20
1432,29,50,search,2025-01-07T18:42:59
1433,48,138,wishlist,2025-01-10T12:14:21
1434,14,91,view,2025-01-04T19:21:39
1435,12,36,add_to_cart,2025-01-14T20:19:42
1436,37,68,view,2025-01-02T15:30:50
1437,25,97,view,2025-01-08T17:29:29
1438,33,102,search,2025-01-11T15:44:51
1439,7,47,wishlist,2025-01-05T21:48:51
1440,20,145,view,2025-01-09T14:52:31
1441,41,81,view,2025-01-04T17:38:27
1442,29,139,add_to_cart,2025-01-15T17:51:13
1443,12,150,view,2025-01-03T16:22:59
1444,1,128,view,2025-01-07T21:43:51
1445,48,73,search,2025-01-12T19:47:21
1446,33,52,wishlist,2025-01-09T13:58:57
1447,14,134,view,2025-01-05T12:13:18
1448,25,61,add_to_cart,2025-01-16T16:48:41
1449,10,116,view,2025-01-04T20:52:29
1450,37,27,view,2025-01-02T18:33:42
1451,20,66,wishlist,2025-01-11T21:43:32
1452,7,140,add_to_cart,2025-01-14T13:59:12
1453,41,58,view,2025-01-09T11:22:14
1454,29,147,view,2025-01-06T08:19:37
1455,48,124,wishlist,2025-01-10T16:51:51
1456,14,30,search,2025-01-03T19:44:10
1457,12,56,view,2025-01-02T09:57:44
1458,33,129,add_to_cart,2025-01-15T11:18:22
1459,5,137,view,2025-01-05T15:39:33
1460,20,44,search,2025-01-07T14:29:40
1461,29,99,wishlist,2025-01-11T19:52:30
1462,41,83,view,2025-01-04T12:29:45
1463,7,53,view,2025-01-08T13:28:17
1464,37,114,search,2025-01-10T18:59:14
1465,48,147,add_to_cart,2025-01-17T12:55:21
1466,14,61,view,2025-01-06T12:50:40
1467,12,117,wishlist,2025-01-12T11:49:22
1468,33,96,view,2025-01-07T15:23:09
1469,25,135,view,2025-01-03T17:51:21
1470,29,81,search,2025-01-09T16:31:59
1471,7,74,wishlist,2025-01-10T20:41:17
1472,20,52,view,2025-01-05T13:35:27
1473,41,130,view,2025-01-02T16:50:19
1474,29,63,add_to_cart,2025-01-14T18:35:11
1475,48,132,view,2025-01-08T19:51:39
1476,14,119,view,2025-01-07T14:31:59
1477,12,105,search,2025-01-03T10:32:53
1478,33,124,view,2025-01-06T21:22:33
1479,25,98,wishlist,2025-01-11T22:30:51
1480,37,83,view,2025-01-04T20:11:44
1481,10,68,view,2025-01-02T18:45:51
1482,41,32,search,2025-01-13T12:29:44
1483,20,131,wishlist,2025-01-09T14:13:29
1484,29,78,view,2025-01-06T17:35:57
1485,14,67,view,2025-01-03T11:29:31
1486,48,147,view,2025-01-05T10:18:40
1487,12,37,add_to_cart,2025-01-15T10:31:27
1488,33,81,wishlist,2025-01-12T13:22:42
1489,25,140,view,2025-01-08T19:41:19
1490,37,34,add_to_cart,2025-01-17T14:52:33
1491,41,56,view,2025-01-04T15:29:58
1492,20,83,search,2025-01-09T10:29:24
1493,29,147,wishlist,2025-01-11T21:58:31
1494,14,78,view,2025-01-03T15:42:33
1495,12,143,view,2025-01-02T14:41:57
1496,33,60,search,2025-01-10T20:41:54
1497,25,123,view,2025-01-07T14:11:49
1498,48,45,add_to_cart,2025-01-16T19:37:40
1499,37,112,view,2025-01-05T11:31:01
1500,41,147,view,2025-01-08T10:29:33
1501,12,111,view,2025-01-04T11:41:27
1502,20,52,wishlist,2025-01-09T20:32:11
1503,29,137,search,2025-01-12T13:53:14
1504,7,76,add_to_cart,2025-01-14T17:49:31
1505,33,33,view,2025-01-06T10:21:55
1506,14,145,view,2025-01-03T15:17:48
1507,48,120,search,2025-01-09T18:28:17
1508,5,62,view,2025-01-02T17:38:19
1509,41,80,wishlist,2025-01-11T16:53:55
1510,10,150,view,2025-01-07T19:17:49
1511,37,94,add_to_cart,2025-01-17T11:40:51
1512,12,134,view,2025-01-09T12:18:44
1513,29,52,search,2025-01-14T09:51:21
1514,20,73,view,2025-01-05T18:43:58
1515,33,137,view,2025-01-08T20:51:33
1516,41,44,add_to_cart,2025-01-15T14:10:24
1517,8,109,view,2025-01-03T09:45:51
1518,14,120,search,2025-01-12T10:59:41
1519,48,80,wishlist,2025-01-10T09:51:18
1520,7,103,view,2025-01-04T14:51:10
1521,25,139,view,2025-01-09T17:29:43
1522,32,71,add_to_cart,2025-01-16T12:57:32
1523,5,125,view,2025-01-06T14:20:45
1524,10,58,view,2025-01-02T11:42:10
1525,20,101,wishlist,2025-01-13T21:15:59
1526,14,56,view,2025-01-03T17:35:41
1527,29,138,add_to_cart,2025-01-15T19:39:49
1528,12,49,search,2025-01-08T11:51:27
1529,48,88,view,2025-01-04T18:17:21
1530,41,77,view,2025-01-07T12:29:38
1531,33,99,wishlist,2025-01-10T16:18:51
1532,7,146,view,2025-01-05T16:13:20
1533,20,54,add_to_cart,2025-01-14T11:59:43
1534,14,83,view,2025-01-06T15:28:12
1535,12,128,view,2025-01-03T21:18:41
1536,25,43,search,2025-01-11T18:25:32
1537,48,115,view,2025-01-08T20:43:10
1538,29,138,view,2025-01-02T10:11:14
1539,10,117,wishlist,2025-01-12T14:20:31
1540,41,133,view,2025-01-09T12:43:12
1541,37,55,add_to_cart,2025-01-15T18:39:41
1542,5,127,view,2025-01-07T19:25:20
1543,20,40,view,2025-01-04T10:18:37
1544,12,96,add_to_cart,2025-01-13T19:42:55
1545,33,65,view,2025-01-03T18:30:41
1546,48,73,search,2025-01-11T17:23:14
1547,29,146,wishlist,2025-01-10T11:13:17
1548,14,97,view,2025-01-02T15:57:11
1549,7,61,view,2025-01-07T10:33:53
1550,41,128,search,2025-01-12T09:14:44
1551,10,102,view,2025-01-04T17:52:21
1552,20,35,wishlist,2025-01-09T20:12:44
1553,12,147,view,2025-01-06T18:19:38
1554,33,59,add_to_cart,2025-01-17T13:42:21
1555,29,144,view,2025-01-09T14:51:31
1556,48,35,view,2025-01-03T11:57:11
1557,41,83,wishlist,2025-01-11T10:29:43
1558,14,110,search,2025-01-07T16:32:31
1559,20,132,view,2025-01-05T10:33:31
1560,7,140,add_to_cart,2025-01-14T14:53:42
1561,12,41,wishlist,2025-01-12T18:14:21
1562,33,75,view,2025-01-02T16:29:27
1563,29,81,view,2025-01-06T21:54:10
1564,48,121,add_to_cart,2025-01-15T10:58:15
1565,25,112,view,2025-01-04T15:42:14
1566,20,44,view,2025-01-02T17:29:19
1567,41,94,view,2025-01-07T14:28:51
1568,5,136,search,2025-01-13T22:47:10
1569,10,74,view,2025-01-05T10:29:19
1570,33,60,add_to_cart,2025-01-16T11:15:57
1571,12,88,view,2025-01-03T21:14:50
1572,14,111,view,2025-01-08T13:51:17
1573,29,33,search,2025-01-10T10:51:31
1574,48,93,view,2025-01-04T12:29:46
1575,20,86,wishlist,2025-01-11T19:29:33
1576,41,145,view,2025-01-08T18:33:23
1577,7,60,view,2025-01-06T19:11:12
1578,12,73,search,2025-01-09T12:48:51
1579,33,147,view,2025-01-02T20:49:11
1580,29,140,wishlist,2025-01-14T21:44:29
1581,14,42,add_to_cart,2025-01-17T13:15:39
1582,48,137,view,2025-01-05T14:25:18
1583,20,66,view,2025-01-04T09:20:22
1584,5,128,view,2025-01-07T11:18:11
1585,33,84,search,2025-01-12T10:43:33
1586,12,99,add_to_cart,2025-01-14T19:58:16
1587,29,34,view,2025-01-03T14:53:27
1588,41,111,view,2025-01-06T13:56:40
1589,14,84,search,2025-01-03T11:29:59
1590,7,104,add_to_cart,2025-01-16T10:22:10
1591,20,73,view,2025-01-08T19:25:52
1592,48,113,view,2025-01-05T17:14:41
1593,33,109,search,2025-01-10T21:42:32
1594,29,116,wishlist,2025-01-12T09:29:22
1595,12,38,view,2025-01-02T12:25:41
1596,14,129,wishlist,2025-01-11T16:57:59
1597,41,69,view,2025-01-04T15:34:21
1598,33,115,add_to_cart,2025-01-15T14:11:48
1599,20,110,view,2025-01-07T10:51:31
1600,7,65,view,2025-01-03T15:23:11
1601,12,142,add_to_cart,2025-01-14T12:56:43
1602,29,101,view,2025-01-05T19:22:50
1603,48,147,view,2025-01-03T18:47:11
1604,33,54,search,2025-01-08T12:33:14
1605,14,41,view,2025-01-06T20:44:52
1606,20,115,view,2025-01-02T10:19:18
1607,7,133,wishlist,2025-01-11T11:14:28
1608,12,75,view,2025-01-04T12:35:19
1609,29,140,search,2025-01-09T21:31:41
1610,33,72,view,2025-01-07T10:52:50
1611,48,126,wishlist,2025-01-10T20:43:21
1612,20,49,view,2025-01-03T21:21:15
1613,7,88,add_to_cart,2025-01-15T13:22:10
1614,12,109,view,2025-01-08T09:42:14
1615,29,61,view,2025-01-07T11:57:42
1616,33,150,add_to_cart,2025-01-17T11:12:51
1617,48,140,view,2025-01-04T21:58:37
1618,20,63,search,2025-01-05T17:38:41
1619,14,136,view,2025-01-02T16:20:10
1620,7,83,wishlist,2025-01-11T19:40:54
1621,12,41,search,2025-01-10T10:14:37
1622,29,135,view,2025-01-09T13:43:23
1623,33,119,view,2025-01-06T14:25:19
1624,48,89,add_to_cart,2025-01-15T18:21:55
1625,20,142,view,2025-01-03T19:32:49
1626,14,52,wishlist,2025-01-12T11:58:31
1627,7,147,view,2025-01-04T20:21:43
1628,12,118,view,2025-01-02T09:54:29
1629,29,49,search,2025-01-08T13:20:59
1630,33,138,view,2025-01-05T10:23:57
1631,48,102,view,2025-01-07T17:38:50
1632,20,81,add_to_cart,2025-01-14T10:29:14
1633,14,129,view,2025-01-06T09:28:01
1634,12,146,view,2025-01-03T18:47:33
1635,29,78,wishlist,2025-01-12T14:42:41
1636,33,106,search,2025-01-09T12:15:59
1637,7,113,view,2025-01-04T14:19:52
1638,48,64,add_to_cart,2025-01-16T09:28:10
1639,20,122,view,2025-01-05T21:28:18
1640,14,140,search,2025-01-11T09:32:45
1641,12,35,wishlist,2025-01-09T20:23:21
1642,29,89,view,2025-01-03T17:35:57
1643,33,132,view,2025-01-07T16:33:48
1644,48,83,search,2025-01-12T10:19:24
1645,20,120,view,2025-01-06T22:22:39
1646,14,49,view,2025-01-04T10:52:55
1647,7,63,wishlist,2025-01-10T19:39:51
1648,12,71,add_to_cart,2025-01-14T21:10:11
1649,29,100,view,2025-01-02T20:37:19
1650,33,91,view,2025-01-08T12:15:22
1651,20,115,view,2025-01-06T18:55:41
1652,14,134,wishlist,2025-01-12T11:43:33
1653,7,52,view,2025-01-04T19:12:44
1654,29,113,search,2025-01-10T14:39:58
1655,33,140,add_to_cart,2025-01-15T17:51:21
1656,12,86,view,2025-01-03T16:14:41
1657,48,32,view,2025-01-05T10:41:29
1658,5,143,wishlist,2025-01-11T20:51:03
1659,41,67,view,2025-01-07T12:23:40
1660,10,108,view,2025-01-02T11:15:39
1661,37,92,search,2025-01-14T19:48:17
1662,25,54,view,2025-01-06T18:49:33
1663,14,96,add_to_cart,2025-01-13T14:11:24
1664,20,140,view,2025-01-03T20:31:22
1665,33,52,view,2025-01-05T09:55:11
1666,48,111,wishlist,2025-01-09T13:18:40
1667,7,37,view,2025-01-04T16:25:29
1668,12,126,search,2025-01-10T21:42:28
1669,29,147,view,2025-01-08T14:54:03
1670,41,135,view,2025-01-06T19:42:59
1671,20,38,add_to_cart,2025-01-15T10:13:22
1672,14,44,view,2025-01-03T12:19:49
1673,5,146,view,2025-01-07T09:42:51
1674,33,117,search,2025-01-12T20:58:30
1675,8,93,view,2025-01-05T14:22:15
1676,12,100,add_to_cart,2025-01-14T18:43:55
1677,29,63,view,2025-01-02T13:18:33
1678,41,108,view,2025-01-08T20:53:56
1679,14,147,search,2025-01-11T19:27:44
1680,20,76,view,2025-01-06T21:12:10
1681,33,30,wishlist,2025-01-10T22:43:51
1682,5,118,view,2025-01-03T15:31:24
1683,48,136,add_to_cart,2025-01-16T11:14:32
1684,12,25,view,2025-01-05T17:15:51
1685,37,88,search,2025-01-09T10:49:38
1686,14,132,view,2025-01-04T09:44:10
1687,20,109,wishlist,2025-01-12T18:24:13
1688,7,77,view,2025-01-03T18:41:55
1689,29,31,add_to_cart,2025-01-15T19:55:22
1690,33,114,view,2025-01-06T11:51:57
1691,5,112,search,2025-01-10T12:18:10
1692,12,127,view,2025-01-02T20:43:23
1693,41,49,view,2025-01-07T15:32:14
1694,48,105,wishlist,2025-01-11T09:51:10
1695,8,140,view,2025-01-04T18:20:55
1696,29,110,search,2025-01-12T14:42:58
1697,14,61,add_to_cart,2025-01-14T21:31:21
1698,20,52,view,2025-01-03T19:22:39
1699,33,141,view,2025-01-06T14:21:49
1700,37,78,wishlist,2025-01-09T13:43:29
1701,12,97,view,2025-01-05T09:18:54
1702,48,59,search,2025-01-08T12:48:33
1703,5,111,add_to_cart,2025-01-15T09:11:47
1704,29,116,view,2025-01-07T10:28:22
1705,41,130,wishlist,2025-01-10T18:42:16
1706,14,120,view,2025-01-04T17:51:33
1707,33,72,view,2025-01-03T13:13:10
1708,37,92,view,2025-01-06T20:59:22
1709,20,148,search,2025-01-11T16:51:58
1710,12,44,wishlist,2025-01-09T22:15:44
1711,48,68,view,2025-01-02T10:42:11
1712,5,119,view,2025-01-07T19:49:59
1713,14,146,search,2025-01-08T19:10:15
1714,29,40,view,2025-01-04T18:17:37
1715,33,68,add_to_cart,2025-01-14T13:33:20
1716,37,87,view,2025-01-06T09:17:41
1717,20,122,view,2025-01-03T15:23:02
1718,12,51,search,2025-01-10T20:58:21
1719,48,71,wishlist,2025-01-12T12:18:44
1720,5,30,view,2025-01-02T17:58:12
1721,14,107,view,2025-01-06T16:40:29
1722,29,149,view,2025-01-07T13:47:42
1723,33,125,search,2025-01-09T18:22:44
1724,37,140,view,2025-01-05T20:44:51
1725,12,61,add_to_cart,2025-01-13T18:34:19
1726,20,144,wishlist,2025-01-11T09:52:41
1727,48,113,view,2025-01-04T11:42:08
1728,5,135,view,2025-01-08T14:48:51
1729,14,104,search,2025-01-03T10:21:11
1730,29,50,view,2025-01-05T11:32:45
1731,33,139,wishlist,2025-01-10T11:40:10
1732,37,46,add_to_cart,2025-01-15T16:58:09
1733,12,143,view,2025-01-02T14:56:41
1734,20,133,view,2025-01-07T17:24:55
1735,48,82,search,2025-01-08T18:53:01
1736,5,100,wishlist,2025-01-11T21:29:28
1737,14,58,view,2025-01-06T12:52:31
1738,29,112,add_to_cart,2025-01-16T20:47:40
1739,33,41,view,2025-01-03T19:57:40
1740,37,97,wishlist,2025-01-12T16:21:58
1741,12,36,search,2025-01-08T11:42:59
1742,20,78,view,2025-01-04T21:28:41
1743,48,147,add_to_cart,2025-01-14T17:45:17
1744,5,103,view,2025-01-03T22:21:51
1745,14,142,view,2025-01-05T16:27:11
1746,29,140,search,2025-01-09T21:29:58
1747,33,117,view,2025-01-07T14:31:44
1748,37,88,add_to_cart,2025-01-17T10:43:22
1749,12,147,wishlist,2025-01-10T13:58:21
1750,20,103,view,2025-01-06T11:43:53
1751,48,150,view,2025-01-02T19:35:19
1752,5,122,add_to_cart,2025-01-15T11:21:42
1753,14,31,view,2025-01-03T18:44:39
1754,29,35,view,2025-01-07T11:29:41
1755,33,130,search,2025-01-11T20:53:27
1756,37,69,view,2025-01-04T10:31:11
1757,12,91,view,2025-01-05T14:25:27
1758,20,128,view,2025-01-07T09:54:41
1759,48,47,search,2025-01-08T21:49:50
1760,5,139,wishlist,2025-01-10T12:52:29
1761,14,61,view,2025-01-03T11:56:11
1762,29,101,add_to_cart,2025-01-14T15:48:33
1763,33,56,view,2025-01-02T20:31:57
1764,37,28,search,2025-01-09T16:43:00
1765,12,124,wishlist,2025-01-12T15:48:27
1766,20,67,view,2025-01-05T18:19:51
1767,48,109,view,2025-01-06T13:51:33
1768,5,75,add_to_cart,2025-01-16T19:21:44
1769,14,113,view,2025-01-03T10:28:52
1770,29,128,wishlist,2025-01-10T21:37:51
1771,33,96,view,2025-01-06T11:49:37
1772,37,133,wishlist,2025-01-11T19:21:23
1773,12,119,view,2025-01-02T15:57:42
1774,20,32,search,2025-01-08T17:44:22
1775,48,148,view,2025-01-03T21:57:15
1776,5,81,view,2025-01-07T10:42:14
1777,14,74,add_to_cart,2025-01-14T13:05:19
1778,29,112,view,2025-01-05T13:56:21
1779,33,140,view,2025-01-04T19:12:11
1780,37,145,search,2025-01-09T13:49:41
1781,12,38,add_to_cart,2025-01-15T12:34:33
1782,20,118,wishlist,2025-01-12T11:40:51
1783,48,77,view,2025-01-04T10:43:57
1784,5,41,search,2025-01-03T14:40:22
1785,14,99,view,2025-01-06T18:39:31
1786,29,87,view,2025-01-07T16:25:22
1787,33,55,add_to_cart,2025-01-16T20:43:11
1788,37,112,view,2025-01-03T15:24:10
1789,12,148,search,2025-01-08T09:52:24
1790,20,139,view,2025-01-05T20:42:14
1791,48,102,view,2025-01-06T09:21:49
1792,5,63,wishlist,2025-01-12T15:18:33
1793,14,130,view,2025-01-04T17:12:55
1794,29,45,search,2025-01-09T11:53:40
1795,33,118,view,2025-01-07T11:24:19
1796,37,76,wishlist,2025-01-10T16:24:11
1797,12,66,add_to_cart,2025-01-14T10:29:50
1798,20,112,view,2025-01-02T18:38:44
1799,48,130,add_to_cart,2025-01-15T19:27:41
1800,5,42,view,2025-01-04T12:55:33
1801,7,135,view,2025-01-05T18:12:54
1802,20,47,wishlist,2025-01-11T21:51:15
1803,12,68,view,2025-01-03T17:21:41
1804,41,140,add_to_cart,2025-01-15T16:31:33
1805,29,103,view,2025-01-06T20:43:12
1806,14,59,search,2025-01-08T13:17:22
1807,48,76,view,2025-01-04T09:41:18
1808,10,88,wishlist,2025-01-12T18:33:10
1809,33,32,view,2025-01-02T12:51:27
1810,5,146,search,2025-01-10T21:52:31
1811,37,104,add_to_cart,2025-01-15T19:48:52
1812,8,90,view,2025-01-05T10:47:19
1813,14,130,view,2025-01-04T18:50:22
1814,20,113,search,2025-01-09T11:51:51
1815,29,62,view,2025-01-03T19:52:17
1816,48,118,view,2025-01-07T15:52:43
1817,12,145,add_to_cart,2025-01-14T11:18:39
1818,33,41,view,2025-01-06T11:27:51
1819,10,112,search,2025-01-11T19:52:28
1820,41,133,view,2025-01-05T16:19:37
1821,7,150,wishlist,2025-01-09T22:18:11
1822,14,42,view,2025-01-03T09:29:05
1823,48,84,add_to_cart,2025-01-16T17:33:57
1824,12,98,view,2025-01-02T18:14:21
1825,20,55,view,2025-01-04T21:52:59
1826,33,128,wishlist,2025-01-10T14:24:27
1827,29,68,search,2025-01-08T12:23:15
1828,41,140,view,2025-01-07T16:42:51
1829,14,61,add_to_cart,2025-01-13T12:19:39
1830,10,77,view,2025-01-05T17:19:49
1831,7,46,view,2025-01-04T14:49:57
1832,20,98,view,2025-01-06T13:57:13
1833,48,71,search,2025-01-11T21:18:32
1834,33,147,view,2025-01-02T19:18:11
1835,12,117,wishlist,2025-01-12T10:33:55
1836,29,139,view,2025-01-03T17:58:33
1837,41,44,update,2025-01-09T14:54:51
1838,5,123,view,2025-01-07T20:19:11
1839,20,82,search,2025-01-08T20:42:47
1840,14,95,view,2025-01-04T11:22:08
1841,48,110,add_to_cart,2025-01-17T09:21:14
1842,10,147,view,2025-01-05T19:42:30
1843,33,78,wishlist,2025-01-10T20:29:57
1844,7,51,view,2025-01-03T12:29:29
1845,12,125,search,2025-01-09T15:48:51
1846,1,40,view,2025-01-06T14:44:32
1847,29,93,view,2025-01-02T16:40:51
1848,20,34,add_to_cart,2025-01-14T16:32:29
1849,14,136,search,2025-01-07T12:57:23
1850,48,58,view,2025-01-04T13:20:55
